,Hoja1 * s_GENERA,Hoja1 * s_B_C_D,Hoja1 * s_B,Hoja1 * s_C,Hoja1 * s_D,Hoja1 * s_E,Hoja1 * s_08,Hoja1 * s_10,Hoja1 * s_11,Hoja1 * s_13,Hoja1 * s_14,Hoja1 * s_15,Hoja1 * s_16,Hoja1 * s_17,Hoja1 * s_18,Hoja1 * s_19,Hoja1 * s_20,Hoja1 * s_21,Hoja1 * s_22,Hoja1 * s_23,Hoja1 * s_24,Hoja1 * s_25,Hoja1 * s_26,Hoja1 * s_27,Hoja1 * s_28,Hoja1 * s_29,Hoja1 * s_30,Hoja1 * s_31,Hoja1 * s_32,Hoja1 * s_35,Hoja1 * s_33,Hoja1 * s_36,Hoja1 * s_CD,Hoja1 * s_CN,Hoja1 * s_EN,Hoja1 * s_EQ,Hoja1 * s_IN,Hoja1 * s_XC,Hoja1 * s_EN_X_E,Hoja1 * s_051,Hoja1 * s_061,Hoja1 * s_072,Hoja1 * s_081
2011-08-31,83.693469315,82.214811274,142.498990408,78.083720822,104.443409518,132.160545448,127.398521842,99.472085577,100.371389124,39.473466985,150.638842075,81.074367338,61.446984031,86.965108542,104.675153445,91.523462527,89.399488072,52.937455324,68.672484534,92.71933185,77.812734155,78.715774249,58.018660393,65.721995851,67.321651582,36.314163943,63.91232861,76.507605958,52.349367279,104.443409518,98.533712028,132.160545448,76.577386944,92.421618909,107.928879314,62.206868823,77.391718462,91.221996594,103.435026327,267.940396329,36.118371999,75.618586499,134.97777714
2011-09-30,107.996018427,108.159252537,175.46271928,108.331697876,104.266218794,102.645572377,157.830304311,102.581851098,106.530022766,107.231158037,118.588843444,116.458445094,107.550878493,97.956990836,115.979712043,85.72486109,103.624336975,101.021227184,103.031093449,123.857486733,106.681236392,121.126803834,120.360585273,117.499617124,103.839750744,101.803309833,132.518585276,142.702244663,89.046060127,104.266218794,110.272648296,102.645572377,143.059796178,105.864409853,102.744667731,111.529948199,108.10868673,108.68060287,102.763045335,321.750276213,33.295338653,157.439328357,163.383411052
2011-10-31,102.536707246,103.215288744,162.49030279,103.290557157,100.246324259,80.294335965,139.067939333,98.426620208,97.528932002,96.315018464,98.379592813,97.054457004,115.30423632,99.641586003,127.168287206,80.930092475,97.723552373,97.907934311,98.623719448,121.784285379,108.28545603,113.239125312,95.03959578,112.534123614,108.659239158,88.162346328,125.776238817,133.730974452,88.771601368,100.246324259,104.990624332,80.294335965,130.163949589,100.971073489,95.874979713,103.098525938,105.569402309,103.181368419,98.764468288,343.045069743,38.437475896,175.091616688,142.92236546
2011-11-30,105.450844513,106.403440483,158.30821214,106.340938616,104.574174144,74.226896736,139.08946253,103.14021585,111.230480479,97.915337242,98.931783066,93.900238629,123.860420729,100.188780459,132.847291877,88.597718108,96.831234191,98.788125028,100.777462966,116.610740837,107.264335689,114.322983344,109.779847761,121.389327677,116.001161543,92.542439429,124.327902611,134.564320165,86.227540431,104.574174144,103.630627969,74.226896736,137.106113856,105.688526945,98.804085513,106.287521806,106.562845451,108.067262526,103.362016964,310.137784796,43.507623218,145.273562075,143.494265907
2011-12-31,94.423576603,95.078671799,121.665421842,92.189233044,111.287765639,72.951033346,108.097435781,104.420686162,100.283624563,84.504079185,96.151130412,92.32256968,103.240240143,87.321474006,106.202102017,90.93313899,84.581354448,94.879546709,72.980138861,89.636411631,82.179985236,84.664649927,109.030009562,95.883069533,121.973117824,58.029356809,110.98937598,119.422792848,74.498455745,111.287765639,130.236870457,72.951033346,114.029726457,99.483192128,103.426688633,92.428891395,85.029152189,100.584561207,109.078512728,225.86586438,43.497338944,155.769517299,107.032993103
2012-01-31,98.518118509,99.185726958,149.490421313,95.508176689,119.116652143,76.635419047,119.744453348,104.464616624,77.751975888,88.149554635,116.516649329,124.565367413,91.889299187,99.015067267,109.154169644,91.785398016,95.235759288,97.885213551,94.223536926,99.179918504,108.553261457,96.198208367,77.145355678,99.640578044,89.180744376,77.148320718,107.273594442,102.337038456,77.081715895,119.116652143,93.7307215,76.635419047,108.133519549,99.960370975,110.361957463,86.372384791,97.98276614,100.57918869,116.616669977,372.485539577,42.350642339,116.648229646,121.576607353
2012-02-29,101.418234807,102.245828238,148.90867895,99.285961677,118.024927532,74.291588409,120.718905862,93.724877711,78.592474678,101.127579235,128.506851698,135.613285403,104.963371193,99.926810241,112.623881686,84.639114291,96.091862476,101.608342349,96.757280459,109.349914114,109.179944042,103.815542677,87.011043649,106.042095829,99.911705752,87.306354666,129.263227283,117.559569265,81.568071815,118.024927532,101.342194922,74.291588409,117.664154708,97.455803237,108.363835374,97.380079644,102.166491181,98.985848329,114.682660829,361.981733675,37.6095918,118.079496268,124.190465582
2012-03-31,104.14205825,104.824126003,158.25902685,103.637957423,109.672483473,81.785415391,135.000776209,98.593856886,95.323008527,102.641047579,117.82430961,119.643491017,107.992436221,105.507628758,129.952016184,87.46094927,101.612916137,103.556968235,99.537257945,112.439639049,116.07390075,103.087353005,100.213938027,114.376293383,109.431556961,86.649871954,131.838698454,124.913446907,95.362955011,109.672483473,100.292961804,81.785415391,123.11494754,103.108514687,103.680999294,99.882768654,106.923676262,104.623271814,107.741617106,339.070102897,39.373344875,130.483806987,139.411780188
2012-04-30,91.361630486,91.663364693,133.751096534,89.9602591,100.095518671,81.471463606,108.214105422,86.592746624,91.603500243,88.921308788,102.665097092,82.59451015,92.068171879,96.627160104,106.84248423,81.143394119,93.589960331,92.453597864,86.98133054,98.851117592,100.676440762,90.284015085,79.272968979,90.77414652,90.206284919,71.004790482,105.795119731,110.09390402,82.720573638,100.095518671,93.537893537,81.471463606,105.490425777,90.17245513,95.790851943,83.944946049,93.835680704,91.332232356,98.446435991,295.984102379,37.36791135,631.90421336,110.378093404
2012-05-31,103.709224252,103.984314866,147.577751681,104.12908997,101.26424385,94.692374282,126.252658893,99.272660598,111.743988205,105.380245555,104.004562801,95.328259518,104.857837264,104.906445022,124.027172174,84.693197126,101.260766776,106.697463271,95.786659574,114.910773976,108.250850517,110.186622389,94.701129208,108.224131505,108.674980092,86.849894268,132.354700942,128.690036289,96.580812439,101.26424385,104.750337185,94.692374282,128.834581505,104.743371133,99.170011387,101.212592244,105.640477954,106.567401077,100.000405912,312.985496874,38.231790406,129.768173676,132.480934309
2012-06-30,102.101689385,101.518300481,107.183596503,101.841192056,99.340181092,121.223862083,118.922089811,94.704425234,115.381561721,100.248982223,112.806439026,104.361025557,102.515850306,99.955121096,110.427708073,89.622094142,97.622694082,103.472455822,92.033121076,112.273929421,105.034801046,108.186057075,99.168854602,106.960491948,111.986206392,83.359820081,133.698051329,123.223895986,89.333572439,99.340181092,105.738563427,121.223862083,119.081908727,102.003296334,101.408473136,100.115282646,102.836985771,103.296377916,97.733635248,38.778866384,36.56573794,133.584884667,123.012114626
2012-07-31,104.413902775,103.462640487,107.416597007,102.901363821,106.662684891,135.594135451,118.307847908,96.066171051,118.723337691,99.890019519,134.495911868,124.215753267,101.980869489,103.485016632,102.126840621,114.139751555,98.59260622,103.682050546,97.345076055,112.041545738,95.021822794,105.598912935,92.176165561,104.392472685,115.284631516,84.750799787,132.198876306,133.772190457,92.087265968,106.662684891,96.086858083,135.594135451,127.591121403,103.937535367,111.736642131,100.930870917,101.281303973,105.728431239,107.31218089,46.272397171,36.401189548,108.537718792,123.645130988
2012-08-31,80.731779006,79.080915885,108.811838387,74.153568118,107.385034298,134.843349346,89.093298592,95.776834822,101.49296506,44.424786321,111.114934442,83.084054257,54.219730593,87.743763014,102.065155839,103.649253859,82.770324121,56.157444932,66.390457858,78.803705158,67.026862728,67.826367951,56.945752222,66.156198782,67.350498056,35.311765512,70.073111132,76.201161193,48.835454859,107.385034298,87.64901316,134.843349346,75.601596929,88.742644032,111.798140042,57.592669076,71.930201199,87.747689314,107.524319906,257.756762681,38.797425503,64.168453527,90.400670041
2012-09-30,94.534036419,94.20302781,125.986421524,93.027279551,99.908362034,105.383752183,108.219473908,92.483193175,96.703588071,92.46542232,102.979084744,86.450462446,79.309246684,93.604951025,103.280468245,93.024426545,90.471934259,97.339062209,89.010243482,98.864999186,97.007867783,94.849559929,81.096953538,100.603215074,97.344951487,79.291131981,112.095565793,106.174830538,80.253818672,99.908362034,86.678622721,105.383752183,111.105813319,94.810377765,100.581927877,87.871133085,94.177407253,96.044162284,99.691411625,264.418486571,23.0573434,137.640140094,104.172482223
2012-10-31,101.949231748,102.547094418,136.928875104,102.314440569,102.483004601,82.352641603,114.530039054,103.843880758,102.566106385,105.546510922,114.544695248,88.30612964,97.816411621,103.074779747,117.478838011,95.463727335,96.590151162,107.818398374,94.104987853,107.529357631,100.404514943,107.18002938,86.997511395,108.245479923,112.351542024,84.192309387,122.247019602,120.136330213,94.244048047,102.483004601,102.129546278,82.352641603,125.5800168,105.236693416,99.297311453,98.821863802,101.464771246,106.776957705,102.439763763,301.349845662,67.516262009,137.878684531,115.420618955
2012-11-30,97.218418022,97.861982021,119.480515119,96.805341051,103.284293407,76.1238414,101.012929004,98.309251406,112.899415042,97.202991842,97.477622545,81.390214492,104.357894407,99.801762319,113.767598725,91.043004852,86.215372384,98.392722025,86.322812719,95.940765038,92.284918836,97.979949467,85.314941412,104.376015309,108.273083699,82.811719723,113.744958378,108.799538288,100.695805521,103.284293407,98.555767628,76.1238414,113.716809758,100.065621429,98.219579073,95.068886981,94.705916925,101.099200726,102.31731615,232.714572669,165.79278901,184.394849727,101.642210858
2012-12-31,84.802130484,85.095133988,84.437268547,80.918835437,110.183114705,75.198136377,75.718083586,89.810381832,87.685707606,76.18890155,82.803172765,73.225352122,84.245398613,86.82140376,95.936406335,98.584162023,74.764680647,73.492983981,68.070628415,75.186433371,73.249196923,75.656932427,87.815883701,81.038365491,110.2485117,58.415354803,87.176836783,95.445285606,77.643054417,110.183114705,85.894600636,75.198136377,91.934588841,84.651667509,103.522405196,80.768659017,76.033190317,85.203083,108.775246636,125.265923017,169.222594551,137.640140094,72.255623854
2013-01-31,94.953027056,95.395453988,110.498279111,92.305735166,113.294039791,80.451269917,97.350366599,96.484616143,83.42049027,91.762184145,122.0171232,118.286462391,88.875353155,102.417173565,97.612901102,93.584531273,93.053201868,100.537354166,90.38547222,87.272521228,95.898227487,96.084030941,67.717875776,91.128460006,80.197058378,80.893494898,103.126529098,85.607217336,92.982494653,113.294039791,90.136346866,80.451269917,91.921830871,96.789526686,106.304633913,84.129357947,94.321791939,96.420976381,111.099236825,190.644374749,166.507546086,92.078152645,97.294887611
2013-02-28,92.563887776,93.219067723,105.814155741,91.251616545,104.489942297,71.0885666,91.978629481,88.594417098,80.761331949,93.454744471,128.448932104,119.495605384,86.350061909,94.62224342,93.620618174,86.987302519,88.047195414,98.315583867,91.148207036,90.849368586,95.640759015,91.961503646,78.949002831,93.534499227,91.51687329,87.220139782,104.300769816,95.050427079,81.250929455,104.489942297,87.595485003,71.0885666,97.405442557,92.206911614,97.691685453,89.35675759,91.670351575,92.600510605,102.625333204,193.042750233,144.072401292,101.142841248,89.474630837
2013-03-31,93.328158791,93.971597505,88.18507029,91.878884384,106.774748553,72.237688742,88.870601848,88.401062404,91.826190841,95.768671877,112.923457546,103.668999767,84.696265865,96.291011797,102.805771508,90.230993797,90.368163524,92.008403061,88.834241337,90.907361519,102.108135205,91.531046527,74.822319342,93.6849819,106.062069628,79.622036848,103.305884277,94.795258104,87.482275691,106.774748553,90.020624664,72.237688742,96.614014671,92.028664245,99.432463029,90.983732575,92.122295646,92.375837191,104.475835489,70.329117972,159.421680965,94.463597014,88.763317952
2013-04-30,97.041259373,97.426332876,108.038163044,97.351041546,97.42745427,84.419418286,105.542776632,95.239507142,95.797268179,102.18676721,113.905014176,97.544277046,101.167425218,101.006067043,112.196160825,97.392155535,97.623212878,103.45471162,95.317856523,96.784979289,105.661482194,98.210713818,78.415844205,92.254330503,101.405792345,83.602092377,114.357411295,103.146882522,99.908612902,97.42745427,94.83389539,84.419418286,100.563842205,98.871704544,95.50962064,94.279675104,98.142868791,98.999822215,97.566340087,117.34179251,161.170007628,73.710231004,106.932018851
2013-05-31,100.613604652,100.570301968,112.010713882,101.589841471,93.966659755,102.032968992,111.293995346,97.746534724,106.372871342,107.143188159,108.977666822,88.965851733,98.786352546,106.148747741,106.64163609,97.612781928,99.567168263,106.565209467,99.352847474,104.01624705,107.093685982,108.260566452,90.037133213,96.158959684,107.395268284,91.031356955,115.484381432,108.416315889,102.476246715,93.966659755,92.52612659,102.032968992,108.876822718,101.493258206,95.735980004,100.896656934,102.077587948,102.052293745,94.568179878,106.98350522,169.829366746,102.574107869,113.496260932
2013-06-30,97.312857563,96.572143836,121.82498893,97.141001308,92.086245144,121.591783193,112.790044299,90.462647993,100.138955472,95.860487705,99.543398011,91.476004574,94.89892734,96.09729853,92.835088089,92.732344612,94.062461976,100.539913828,95.39621056,100.77811097,100.144580627,104.917253585,84.818308166,100.175132234,115.667858728,86.611566772,116.04144174,100.850175572,97.052316731,92.086245144,89.870203782,121.591783193,101.043173077,94.076883275,97.156734528,99.994792969,97.930136989,94.604325484,92.625163491,179.786212756,156.644926853,70.13206445,114.069959737
2013-07-31,105.374937795,104.003852468,123.912396857,103.222986349,107.843986554,150.316022956,113.983663766,98.618827722,115.014126304,106.087883802,131.634601108,116.180382067,101.242747545,102.473800081,89.765880288,100.977190747,101.662171561,113.942679827,100.899452913,105.344178067,97.141110914,108.708725939,93.747204938,106.911975671,115.611652562,89.459490169,112.50583495,115.451913941,106.385039565,107.843986554,91.122077995,150.316022956,115.399608458,105.197764287,114.068389406,102.695254374,101.499535044,105.970181653,107.346130384,186.842718144,161.540241509,82.536375169,117.635067099
2013-08-31,77.202771143,75.194392416,85.165065532,70.909886407,100.480299458,143.032896846,75.963624158,92.633352224,100.022387819,38.359458109,110.62028079,70.948519179,53.545827399,82.565021613,86.124272001,94.404320145,83.159868775,62.015169057,63.823888979,71.571677672,68.980000607,63.05397707,43.139470415,63.162800021,63.161273312,38.236427315,52.880065294,61.596226905,47.032752689,100.480299458,79.108366795,143.032896846,66.42998525,86.28861557,106.652834436,54.37425616,68.659035887,84.785049091,99.906015988,139.544811447,156.660353265,0.082536375,73.601763237
2013-09-30,97.954523056,97.448876945,122.999745549,97.149234549,98.161788989,114.528462345,108.684910202,98.066538042,92.452498626,98.13808004,131.858584791,99.204764423,84.732508683,95.24421521,95.931071264,91.365346316,94.797524139,95.72012578,95.219493167,98.039827305,98.170845596,99.421308635,86.087760846,106.050554338,105.129655275,89.246839794,105.692065139,97.709535624,98.325627655,98.161788989,93.570735932,114.528462345,106.934619509,98.169522606,100.460405489,96.474801625,96.705602561,98.833158802,97.851431803,216.612797522,149.39451334,100.904296811,104.893811385
